class_id,class_name,clean_accuracy,robust_acc_eps0.005,drop_eps0.005,robust_acc_eps0.01,drop_eps0.01,robust_acc_eps0.02,drop_eps0.02,robust_acc_eps0.04,drop_eps0.04,collapse_rate,max_drop
98,windsor_chair,1.0,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.8571428571428572,0.8571428571428572,0.8571428571428572
2,Leopards,1.0,0.7142857142857143,0.2857142857142857,0.38095238095238093,0.6190476190476191,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.8571428571428572,0.8571428571428572,0.8571428571428572
93,umbrella,1.0,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.8571428571428572,0.8571428571428572,0.8571428571428572
70,panda,1.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,1.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334
12,bonsai,1.0,0.5,0.5,0.3333333333333333,0.6666666666666667,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334
41,flamingo,1.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,1.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334
79,schooner,0.8,0.1,0.7000000000000001,0.1,0.7000000000000001,0.0,0.8,0.0,0.8,1.0,0.8
31,dalmatian,1.0,0.4,0.6,0.0,1.0,0.0,1.0,0.2,0.8,0.8,0.8
40,ferry,1.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.7777777777777778
23,chandelier,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.7777777777777777,0.1111111111111111,0.7777777777777777,0.8888888888888888,0.7777777777777777
27,crayfish,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,0.7692307692307693
7,ant,0.75,0.0,0.75,0.0,0.75,0.0,0.75,0.0,0.75,1.0,0.75
46,grand_piano,1.0,0.4375,0.5625,0.3125,0.6875,0.3125,0.6875,0.25,0.75,0.75,0.75
44,gerenuk,0.75,0.25,0.5,0.0,0.75,0.0,0.75,0.0,0.75,1.0,0.75
72,pizza,1.0,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143
8,barrel,0.8571428571428571,0.14285714285714285,0.7142857142857142,0.0,0.8571428571428571,0.0,0.8571428571428571,0.14285714285714285,0.7142857142857142,0.8571428571428572,0.7142857142857142
5,airplanes,1.0,0.45454545454545453,0.5454545454545454,0.36363636363636365,0.6363636363636364,0.30303030303030304,0.696969696969697,0.2878787878787879,0.7121212121212122,0.7121212121212122,0.7121212121212122
13,brain,1.0,0.7,0.30000000000000004,0.6,0.4,0.3,0.7,0.3,0.7,0.7,0.7
86,starfish,1.0,0.7777777777777778,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667
30,cup,1.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667
42,flamingo_head,1.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667
6,anchor,1.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667
17,camera,1.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667
49,hedgehog,1.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667
9,bass,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666
15,buddha,0.8888888888888888,0.5555555555555556,0.33333333333333326,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.7777777777777777,0.2222222222222222,0.6666666666666666,0.7777777777777778,0.6666666666666666
18,cannon,0.8,0.2,0.6000000000000001,0.2,0.6000000000000001,0.2,0.6000000000000001,0.2,0.6000000000000001,0.8,0.6000000000000001
26,crab,0.6,0.2,0.39999999999999997,0.0,0.6,0.0,0.6,0.0,0.6,1.0,0.6
25,cougar_face,1.0,0.2,0.8,0.2,0.8,0.0,1.0,0.4,0.6,0.6,0.6
74,pyramid,1.0,0.3,0.7,0.3,0.7,0.3,0.7,0.4,0.6,0.6,0.6
75,revolver,1.0,0.5,0.5,0.4,0.6,0.3,0.7,0.4,0.6,0.6,0.6
35,electric_guitar,0.5714285714285714,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,0.5714285714285714,1.0,0.5714285714285714
85,stapler,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.7142857142857142,0.14285714285714285,0.7142857142857142,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.5714285714285714
94,watch,0.9642857142857143,0.5,0.4642857142857143,0.4642857142857143,0.5,0.42857142857142855,0.5357142857142858,0.39285714285714285,0.5714285714285714,0.6071428571428572,0.5714285714285714
55,ketch,0.7857142857142857,0.0,0.7857142857142857,0.0,0.7857142857142857,0.07142857142857142,0.7142857142857143,0.21428571428571427,0.5714285714285714,0.7857142857142857,0.5714285714285714
53,joshua_tree,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,0.0,0.5714285714285714,1.0,0.5714285714285714
4,accordion,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
38,euphonium,1.0,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
77,rooster,1.0,0.25,0.75,0.25,0.75,0.25,0.75,0.5,0.5,0.5,0.5
66,nautilus,1.0,0.8333333333333334,0.16666666666666663,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.5
64,metronome,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
57,laptop,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
19,car_side,1.0,0.5,0.5,0.5,0.5,0.3,0.7,0.5,0.5,0.5,0.5
52,inline_skate,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
21,cellphone,1.0,0.75,0.25,0.75,0.25,0.75,0.25,0.5,0.5,0.5,0.5
63,menorah,1.0,0.5,0.5,0.75,0.25,0.25,0.75,0.5,0.5,0.5,0.5
90,sunflower,1.0,0.75,0.25,0.5833333333333334,0.41666666666666663,0.5833333333333334,0.41666666666666663,0.5833333333333334,0.41666666666666663,0.41666666666666663,0.41666666666666663
60,lotus,0.7,0.0,0.7,0.0,0.7,0.1,0.6,0.3,0.39999999999999997,0.7,0.39999999999999997
84,soccer_ball,0.875,0.75,0.125,0.625,0.25,0.625,0.25,0.5,0.375,0.5,0.375
32,dollar_bill,1.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337
39,ewer,1.0,0.6666666666666666,0.33333333333333337,0.5833333333333334,0.41666666666666663,0.5833333333333334,0.41666666666666663,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337
91,tick,1.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337
0,Faces,0.9375,0.21875,0.71875,0.125,0.8125,0.1875,0.75,0.6875,0.25,0.3125,0.25
67,octopus,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.25
100,yin_yang,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.25,0.25,0.25
88,stop_sign,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
