class_id,class_name,clean_accuracy,robust_acc_eps0.005,drop_eps0.005,robust_acc_eps0.01,drop_eps0.01,robust_acc_eps0.02,drop_eps0.02,robust_acc_eps0.04,drop_eps0.04,collapse_rate,max_drop
56,lamp,0.7142857142857143,0.42857142857142855,0.28571428571428575,0.14285714285714285,0.5714285714285714,0.0,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.8571428571428572,0.5714285714285714
34,dragonfly,0.7777777777777778,0.4444444444444444,0.33333333333333337,0.3333333333333333,0.4444444444444445,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.5555555555555556
4,accordion,1.0,0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
73,platypus,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5
29,crocodile_head,0.75,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.75,0.5
67,octopus,0.5,0.25,0.25,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5
14,brontosaurus,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5
38,euphonium,1.0,1.0,0.0,0.6666666666666666,0.33333333333333337,0.5,0.5,0.5,0.5,0.5,0.5
65,minaret,1.0,0.875,0.125,0.625,0.375,0.5,0.5,0.5,0.5,0.5,0.5
64,metronome,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
80,scissors,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
21,cellphone,1.0,0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
57,laptop,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
68,okapi,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
60,lotus,0.7,0.3,0.39999999999999997,0.2,0.49999999999999994,0.2,0.49999999999999994,0.2,0.49999999999999994,0.8,0.49999999999999994
36,elephant,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4
18,cannon,0.8,0.6,0.20000000000000007,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4
7,ant,0.625,0.25,0.375,0.25,0.375,0.25,0.375,0.25,0.375,0.75,0.375
84,soccer_ball,1.0,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375,0.375,0.375
17,camera,0.8333333333333334,0.6666666666666666,0.16666666666666674,0.6666666666666666,0.16666666666666674,0.5,0.33333333333333337,0.5,0.33333333333333337,0.5,0.33333333333333337
69,pagoda,1.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337
24,cougar_body,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333
59,lobster,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333
98,windsor_chair,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.0,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.4285714285714286,0.2857142857142857
63,menorah,1.0,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.25
100,yin_yang,1.0,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.25
26,crab,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2
88,stop_sign,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
