class_id,class_name,clean_accuracy,robust_acc_eps0.005,drop_eps0.005,robust_acc_eps0.01,drop_eps0.01,robust_acc_eps0.02,drop_eps0.02,robust_acc_eps0.04,drop_eps0.04,collapse_rate,max_drop
10,beaver,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855
39,ewer,1.0,0.5833333333333334,0.41666666666666663,0.5833333333333334,0.41666666666666663,0.5833333333333334,0.41666666666666663,0.5833333333333334,0.41666666666666663,0.41666666666666663,0.41666666666666663
90,sunflower,1.0,0.9166666666666666,0.08333333333333337,0.8333333333333334,0.16666666666666663,0.6666666666666666,0.33333333333333337,0.5833333333333334,0.41666666666666663,0.41666666666666663,0.41666666666666663
71,pigeon,1.0,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.4,0.4
25,cougar_face,1.0,0.8,0.19999999999999996,0.8,0.19999999999999996,0.6,0.4,0.6,0.4,0.4,0.4
60,lotus,0.7,0.4,0.29999999999999993,0.4,0.29999999999999993,0.3,0.39999999999999997,0.3,0.39999999999999997,0.7,0.39999999999999997
94,watch,0.9285714285714286,0.7142857142857143,0.2142857142857143,0.6785714285714286,0.25,0.6071428571428571,0.3214285714285715,0.5357142857142857,0.3928571428571429,0.4642857142857143,0.3928571428571429
0,Faces,0.9375,0.84375,0.09375,0.71875,0.21875,0.53125,0.40625,0.5625,0.375,0.4375,0.375
65,minaret,1.0,0.75,0.25,0.625,0.375,0.625,0.375,0.625,0.375,0.375,0.375
42,flamingo_head,1.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337
66,nautilus,1.0,0.8333333333333334,0.16666666666666663,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337
83,snoopy,1.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337
91,tick,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337
70,panda,1.0,0.5,0.5,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337
3,Motorbikes,1.0,0.8666666666666667,0.1333333333333333,0.7866666666666666,0.21333333333333337,0.7333333333333333,0.2666666666666667,0.6933333333333334,0.30666666666666664,0.30666666666666664,0.30666666666666664
13,brain,1.0,0.7,0.30000000000000004,0.7,0.30000000000000004,0.6,0.4,0.7,0.30000000000000004,0.30000000000000004,0.30000000000000004
53,joshua_tree,0.7142857142857143,0.42857142857142855,0.28571428571428575,0.42857142857142855,0.28571428571428575,0.42857142857142855,0.28571428571428575,0.42857142857142855,0.28571428571428575,0.5714285714285714,0.28571428571428575
72,pizza,0.8571428571428571,0.7142857142857143,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.4285714285714286,0.2857142857142857
98,windsor_chair,1.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857
63,menorah,1.0,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.25
84,soccer_ball,0.875,0.75,0.125,0.625,0.25,0.625,0.25,0.625,0.25,0.375,0.25
86,starfish,1.0,0.8888888888888888,0.11111111111111116,0.8888888888888888,0.11111111111111116,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.2222222222222222
15,buddha,1.0,0.7777777777777778,0.2222222222222222,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.2222222222222222
18,cannon,0.8,0.6,0.20000000000000007,0.6,0.20000000000000007,0.6,0.20000000000000007,0.6,0.20000000000000007,0.4,0.20000000000000007
26,crab,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2
19,car_side,1.0,1.0,0.0,0.8,0.19999999999999996,0.8,0.19999999999999996,0.8,0.19999999999999996,0.19999999999999996,0.19999999999999996
38,euphonium,1.0,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.16666666666666663,0.16666666666666663,0.16666666666666663
1,Faces_easy,0.9555555555555556,0.9333333333333333,0.022222222222222254,0.8444444444444444,0.11111111111111116,0.8,0.15555555555555556,0.8222222222222222,0.13333333333333341,0.1777777777777778,0.13333333333333341
88,stop_sign,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
20,ceiling_fan,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
57,laptop,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
68,okapi,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
100,yin_yang,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
